InvoiceID,product_id,quantity,price,line_total
562596,2014,10,1.65,16.5
562596,2010,10,1.65,16.5
562596,1821,10,2.08,20.8
562596,3378,12,0.85,10.2
562596,1179,4,4.65,18.6
562596,3123,3,4.95,14.850000000000001
562596,2008,12,0.85,10.2
562596,22,16,1.25,20.0
562596,2645,10,1.65,16.5
562596,2479,36,0.19,6.84
562598,1818,10,2.08,20.8
562598,1060,4,7.95,31.8
562598,1050,2,7.95,15.9
562598,1062,2,7.95,15.9
562598,1052,2,7.95,15.9
562598,1069,4,7.95,31.8
562598,1070,2,7.95,15.9
562598,1058,4,7.95,31.8
562598,3162,6,4.15,24.900000000000002
562598,2868,24,0.42,10.08
562598,500,24,0.42,10.08
562598,2359,24,0.55,13.200000000000001
562598,3208,24,0.55,13.200000000000001
562598,4008,16,1.25,20.0
562598,185,12,1.25,15.0
562598,4030,12,0.85,10.2
562598,1361,6,2.1,12.600000000000001
562599,1461,8,3.95,31.6
562599,1459,8,3.95,31.6
562599,1460,8,3.95,31.6
562599,1523,9,1.45,13.049999999999999
562599,209,8,1.69,13.52
562599,1793,12,0.85,10.2
562599,1792,12,0.85,10.2
562599,1016,6,2.89,17.34
562599,1479,6,2.95,17.700000000000003
562599,1484,6,2.95,17.700000000000003
562600,2404,12,2.95,35.400000000000006
562600,3914,12,2.95,35.400000000000006
562600,2522,10,2.95,29.5
562600,10,24,0.65,15.600000000000001
562600,2364,24,0.55,13.200000000000001
562600,2711,1,40.0,40.0
562602,3091,8,0.83,6.64
562602,3718,2,8.5,17.0
562602,3717,2,6.35,12.7
562602,626,12,0.42,5.04
562602,3441,12,0.42,5.04
562602,633,12,0.42,5.04
562602,2771,6,2.95,17.700000000000003
562602,2776,12,0.79,9.48
562602,2786,24,0.12,2.88
562602,423,24,0.12,2.88
562602,2845,10,1.25,12.5
562602,1027,8,1.25,10.0
562602,3443,8,1.25,10.0
562602,539,2,16.95,33.9
562602,536,2,16.95,33.9
562602,2865,12,1.25,15.0
562602,3552,24,0.85,20.4
562602,94,12,1.65,19.799999999999997
562602,2104,4,3.75,15.0
562602,3899,2,6.95,13.9
562602,2960,12,1.25,15.0
562602,3036,12,1.25,15.0
562602,1068,2,7.95,15.9
562602,1439,12,2.55,30.599999999999998
562602,2095,6,2.95,17.700000000000003
562602,713,8,4.15,33.2
562602,719,8,4.15,33.2
562602,714,8,4.15,33.2
562602,1419,12,1.65,19.799999999999997
562602,1083,12,1.65,19.799999999999997
562602,1084,12,1.65,19.799999999999997
562602,491,12,1.25,15.0
562602,2860,12,1.25,15.0
562602,488,12,1.25,15.0
562602,1086,12,1.65,19.799999999999997
562602,1085,12,1.65,19.799999999999997
562602,3157,6,4.15,24.900000000000002
562602,3218,4,4.95,19.8
562602,3133,4,4.95,19.8
562602,3139,12,1.45,17.4
562602,1420,12,1.65,19.799999999999997
562602,2397,12,1.45,17.4
562602,1784,2,10.4,20.8
562602,1779,6,2.49,14.940000000000001
562602,1780,4,3.75,15.0
562602,3336,12,1.45,17.4
562602,3634,4,4.15,16.6
562602,1794,12,1.45,17.4
562602,718,4,4.15,16.6
562602,3339,12,1.45,17.4
562602,3440,12,1.25,15.0
562602,1025,12,1.25,15.0
562602,2772,6,2.95,17.700000000000003
562602,1026,8,1.25,10.0
562602,3442,8,1.25,10.0
562602,3446,12,1.95,23.4
562602,1029,12,1.95,23.4
562602,2477,12,0.42,5.04
562603,2966,5,9.95,49.75
562603,3170,6,1.25,7.5
562603,1158,24,0.42,10.08
562603,3707,24,0.42,10.08
562603,2766,12,0.42,5.04
562603,874,24,0.42,10.08
562603,1442,3,1.25,3.75
562603,626,12,0.42,5.04
562603,1158,12,0.42,5.04
562603,97,1,0.55,0.55
562604,2219,6,2.95,17.700000000000003
562604,2613,6,2.95,17.700000000000003
562604,3407,12,1.65,19.799999999999997
562604,1924,6,2.95,17.700000000000003
562604,469,12,1.95,23.4
562604,3851,6,2.95,17.700000000000003
562604,1209,12,0.42,5.04
562604,2102,2,8.95,17.9
562604,2839,6,2.55,15.299999999999999
562604,1975,4,4.25,17.0
562604,2668,12,1.65,19.799999999999997
562604,2335,24,0.29,6.959999999999999
562604,3941,48,0.29,13.919999999999998
562604,1402,48,0.85,40.8
562604,13,12,0.85,10.2
562604,1437,12,0.65,7.800000000000001
562604,14,12,0.85,10.2
562604,2703,6,2.1,12.600000000000001
562604,2120,24,0.42,10.08
562605,1831,10,2.08,20.8
562605,1823,10,2.08,20.8
562605,1819,20,2.08,41.6
562605,1828,20,2.08,41.6
562605,3105,12,1.45,17.4
562605,3104,12,1.45,17.4
562605,3137,12,1.25,15.0
562605,3136,12,1.25,15.0
562605,1143,12,0.42,5.04
562605,624,12,0.42,5.04
562605,1838,10,2.08,20.8
562605,212,4,7.95,31.8
562605,2995,3,5.95,17.85
562605,998,72,0.21,15.12
562605,1825,20,2.08,41.6
562605,1826,10,2.08,20.8
562605,2018,10,1.65,16.5
562605,2012,10,1.65,16.5
562605,2711,2,18.0,36.0
562606,3091,24,0.83,19.919999999999998
562607,3133,4,4.95,19.8
562607,2876,2,12.75,25.5
562607,2880,8,2.49,19.92
562607,2883,12,1.65,19.799999999999997
562607,2977,6,2.95,17.700000000000003
562607,2886,2,9.95,19.9
562607,2877,4,3.25,13.0
562607,2879,4,4.15,16.6
562607,3091,12,0.83,9.959999999999999
562607,3194,12,0.83,9.959999999999999
562607,1206,2,8.5,17.0
562607,94,12,1.65,19.799999999999997
562607,209,8,1.69,13.52
562607,2983,2,7.95,15.9
562607,44,1,14.95,14.95
562607,536,1,16.95,16.95
562607,1765,2,8.5,17.0
562607,2811,2,8.5,17.0
562607,136,4,3.75,15.0
562607,135,4,3.75,15.0
562607,3122,3,4.95,14.850000000000001
562607,3207,24,0.55,13.200000000000001
562607,808,12,1.25,15.0
562607,1471,4,4.15,16.6
562607,1794,12,1.45,17.4
562607,2400,12,1.65,19.799999999999997
562607,3139,12,1.45,17.4
562607,1795,6,4.25,25.5
562607,3208,24,0.55,13.200000000000001
562607,100,24,0.55,13.200000000000001
562607,3146,12,1.45,17.4
562607,2542,12,1.25,15.0
562607,2014,10,1.65,16.5
562607,3193,6,2.89,17.34
562607,98,24,0.55,13.200000000000001
562607,1160,25,0.42,10.5
562607,1773,2,9.95,19.9
562607,51,12,1.45,17.4
562607,2413,6,2.95,17.700000000000003
562608,2013,10,1.65,16.5
562608,2023,10,1.65,16.5
562608,2014,10,1.65,16.5
562608,808,12,1.25,15.0
562608,1470,12,1.65,19.799999999999997
562608,2875,4,4.95,19.8
562608,2884,36,1.25,45.0
562608,2880,16,2.49,39.84
562608,2885,8,3.75,30.0
562608,2874,48,1.25,60.0
562608,2877,4,3.25,13.0
562608,2879,4,4.15,16.6
562608,2886,12,8.15,97.80000000000001
562608,2876,16,10.95,175.2
562608,3133,4,4.95,19.8
562608,2882,12,1.65,19.799999999999997
562608,2881,12,1.65,19.799999999999997
562608,2883,12,1.65,19.799999999999997
562608,2977,6,2.95,17.700000000000003
562608,2624,6,2.95,17.700000000000003
562608,1562,6,2.95,17.700000000000003
562608,1716,12,1.25,15.0
562608,1453,12,1.25,15.0
562608,1441,12,1.25,15.0
562608,3080,16,1.65,26.4
562608,3211,12,1.45,17.4
562608,3146,12,1.45,17.4
562608,3139,12,1.45,17.4
562608,3207,24,0.55,13.200000000000001
562608,100,24,0.55,13.200000000000001
562608,539,1,16.95,16.95
562608,536,1,16.95,16.95
562608,1171,3,5.95,17.85
562608,2811,2,8.5,17.0
562608,1765,2,8.5,17.0
562608,366,2,8.5,17.0
562608,2140,2,8.5,17.0
562608,418,2,8.5,17.0
562608,1757,2,8.5,17.0
562608,138,4,3.75,15.0
562608,137,4,3.75,15.0
562608,139,4,3.75,15.0
562608,136,4,3.75,15.0
562608,1379,12,0.85,10.2
562608,1380,24,0.85,20.4
562608,1381,12,0.85,10.2
562608,1871,24,0.83,19.919999999999998
562608,3178,36,2.08,74.88
562608,3176,24,2.08,49.92
562608,3177,24,2.08,49.92
562608,3155,24,2.08,49.92
562608,2282,2,4.95,9.9
562608,3304,6,1.65,9.899999999999999
562608,1145,24,1.25,30.0
562608,4028,24,0.83,19.919999999999998
562608,1626,24,0.85,20.4
562608,3859,4,3.75,15.0
562608,846,4,3.25,13.0
562608,1053,4,7.95,31.8
562608,1062,4,7.95,31.8
562608,3917,6,2.55,15.299999999999999
562608,1658,24,1.25,30.0
562608,1662,24,1.25,30.0
562608,3379,3,5.75,17.25
562608,1909,2,8.25,16.5
562608,1665,6,2.95,17.700000000000003
562608,1998,3,5.95,17.85
562608,1904,384,0.85,326.4
562608,1862,12,1.25,15.0
562608,3865,75,0.21,15.75
562608,1202,25,0.21,5.25
562608,3612,24,0.42,10.08
562608,3619,24,0.42,10.08
562608,3622,24,0.42,10.08
562608,3610,24,0.42,10.08
562608,3618,24,0.42,10.08
562608,2439,16,4.95,79.2
562608,1029,24,1.95,46.8
562608,726,83,8.5,705.5
562608,3446,12,1.95,23.4
562608,727,8,8.5,68.0
562608,2028,24,1.95,46.8
562608,800,24,1.95,46.8
562608,2699,200,0.72,144.0
562608,3556,25,0.42,10.5
562608,3973,25,0.42,10.5
562608,1210,25,0.42,10.5
562608,3978,25,0.42,10.5
562608,3970,25,0.42,10.5
562609,2876,16,10.95,175.2
562610,3606,432,1.25,540.0
562610,2787,700,1.06,742.0
562611,1666,12,1.65,19.799999999999997
562611,3892,6,2.1,12.600000000000001
562611,2411,12,2.95,35.400000000000006
562611,1745,24,1.25,30.0
562611,2921,3,4.95,14.850000000000001
562611,1449,12,1.95,23.4
562611,3601,12,1.65,19.799999999999997
562611,3623,10,1.65,16.5
562611,3080,16,1.65,26.4
562611,2363,24,0.55,13.200000000000001
562611,2364,24,0.55,13.200000000000001
562611,1085,6,1.65,9.899999999999999
562611,1086,6,1.65,9.899999999999999
562611,1083,6,1.65,9.899999999999999
562611,2860,12,1.25,15.0
562611,3869,12,1.25,15.0
562611,2865,12,1.25,15.0
562611,491,12,1.25,15.0
562611,488,12,1.25,15.0
562611,3868,12,1.25,15.0
562611,2739,12,1.25,15.0
562611,2798,12,1.25,15.0
562611,1533,12,1.25,15.0
562611,2553,12,1.25,15.0
562611,827,12,1.25,15.0
562611,135,4,3.75,15.0
562611,136,4,3.75,15.0
562611,138,4,3.75,15.0
562611,139,4,3.75,15.0
562611,2095,6,2.95,17.700000000000003
562611,3589,24,0.83,19.919999999999998
562611,3851,32,2.55,81.6
562611,2218,3,4.95,14.850000000000001
562611,2219,6,2.95,17.700000000000003
562611,3917,6,2.55,15.299999999999999
562611,2489,8,2.95,23.6
562611,1662,24,1.25,30.0
562611,1253,24,1.25,30.0
562611,1254,24,1.25,30.0
562611,889,8,3.95,31.6
562611,1665,6,2.95,17.700000000000003
562612,2172,12,1.25,15.0
562612,509,12,1.25,15.0
562612,1778,6,1.95,11.7
562612,1181,12,0.79,9.48
562612,394,12,0.65,7.800000000000001
562612,3689,12,1.65,19.799999999999997
562612,1245,12,0.85,10.2
562612,45,1,35.95,35.95
562612,2702,6,2.1,12.600000000000001
562612,2701,6,2.1,12.600000000000001
562612,3179,12,0.85,10.2
562612,3762,12,0.85,10.2
562612,3730,12,1.25,15.0
562612,76,12,1.45,17.4
562612,3941,48,0.29,13.919999999999998
562612,2039,24,0.42,10.08
562614,3059,1,0.42,0.42
562614,2167,2,4.15,8.3
562614,3305,2,0.83,1.66
562614,2219,1,2.95,2.95
562614,3833,7,1.65,11.549999999999999
562615,281,10,0.55,5.5
562615,2730,2,0.39,0.78
562615,1841,10,2.08,20.8
562615,1820,10,2.08,20.8
562615,1816,10,2.08,20.8
562615,1832,10,2.08,20.8
562615,1828,10,2.08,20.8
562615,3588,9,0.55,4.95
562615,3851,5,2.95,14.75
562615,2083,2,2.95,5.9
562615,885,4,4.15,16.6
562615,3913,4,2.95,11.8
562615,2831,20,0.85,17.0
562615,3495,20,0.85,17.0
562615,2013,10,1.65,16.5
562615,2018,10,1.65,16.5
562615,3369,24,0.42,10.08
562615,3366,8,0.42,3.36
562615,3383,24,0.42,10.08
562616,3689,12,1.65,19.799999999999997
562616,3742,12,1.45,17.4
562616,3339,12,1.45,17.4
562616,3208,24,0.55,13.200000000000001
562616,3091,8,0.83,6.64
562616,3204,8,1.25,10.0
562616,3207,24,0.55,13.200000000000001
562616,3080,16,1.65,26.4
562616,3975,25,0.42,10.5
562616,3954,25,0.42,10.5
562616,1823,10,2.08,20.8
562616,1838,10,2.08,20.8
562616,2697,100,0.04,4.0
562616,1235,4,3.75,15.0
562616,1234,4,3.75,15.0
562616,3179,12,0.85,10.2
562616,2359,24,0.55,13.200000000000001
562616,2362,24,0.55,13.200000000000001
562616,1769,24,0.55,13.200000000000001
562616,100,24,0.55,13.200000000000001
562616,104,24,0.55,13.200000000000001
562616,2439,4,4.95,19.8
562616,1828,10,2.08,20.8
562616,2699,12,0.85,10.2
562619,3370,12,0.12,1.44
562619,1122,2,5.95,11.9
562619,1121,3,5.95,17.85
562619,28,2,1.25,2.5
562619,3589,24,0.83,19.919999999999998
562619,2739,8,1.25,10.0
562619,3391,3,1.25,3.75
562619,3682,6,1.25,7.5
562619,3364,11,0.83,9.129999999999999
562619,1377,1,1.25,1.25
562619,3335,1,0.95,0.95
562619,2008,1,0.85,0.85
562619,2921,2,4.95,9.9
562619,3939,1,2.95,2.95
562619,3940,1,2.1,2.1
562619,2397,1,1.45,1.45
562619,3742,1,1.45,1.45
562619,3339,2,1.45,2.9
562619,2397,1,1.45,1.45
562619,1703,3,5.95,17.85
562619,2179,2,1.25,2.5
562619,2174,2,1.25,2.5
562619,2332,1,0.29,0.29
562619,3730,1,1.25,1.25
562619,3762,2,0.85,1.7
562619,1377,5,1.25,6.25
562619,2764,2,0.85,1.7
562619,1840,4,2.08,8.32
562619,1826,4,2.08,8.32
562621,1837,10,2.08,20.8
562621,1623,12,1.25,15.0
562621,1179,8,4.65,37.2
562621,3186,2,3.95,7.9
562621,719,4,4.15,16.6
562621,714,4,4.15,16.6
562621,3589,6,0.83,4.9799999999999995
562621,1626,12,0.85,10.2
562621,2664,24,0.42,10.08
562621,2830,2,10.95,21.9
562621,2018,10,1.65,16.5
562621,2027,10,1.65,16.5
562621,2023,10,1.65,16.5
562621,2026,10,1.65,16.5
562621,2021,10,1.65,16.5
562621,2014,10,1.65,16.5
562621,1827,10,2.08,20.8
562621,1829,10,2.08,20.8
562621,1828,10,2.08,20.8
562621,1821,10,2.08,20.8
562621,1839,10,2.08,20.8
562649,2007,1,85.0,85.0
562649,1061,1,7.95,7.95
562649,2830,1,10.95,10.95
562649,2916,1,4.95,4.95
562649,212,1,7.95,7.95
562649,675,1,1.25,1.25
562649,2328,4,0.29,1.16
562649,3636,2,2.55,5.1
562649,2829,1,4.95,4.95
562649,546,1,1.65,1.65
562649,1168,1,4.95,4.95
562649,297,2,0.79,1.58
562649,3185,1,1.25,1.25
562649,56,1,1.25,1.25
562649,57,1,1.25,1.25
562649,802,1,1.25,1.25
562649,1003,1,4.25,4.25
562649,1425,1,1.25,1.25
562649,2136,1,1.69,1.69
562649,2826,1,5.95,5.95
562649,3902,1,8.95,8.95
562649,1177,4,3.75,15.0
562649,281,3,0.55,1.6500000000000001
562649,1853,1,0.65,0.65
562649,1242,1,0.85,0.85
562649,318,2,0.85,1.7
562649,17,1,1.25,1.25
562649,1865,1,0.55,0.55
562649,2865,1,1.25,1.25
562649,2927,1,1.65,1.65
562649,2339,1,0.42,0.42
562649,1647,1,1.25,1.25
562649,2699,1,0.85,0.85
562649,2151,1,5.95,5.95
562649,940,2,1.25,2.5
562649,2706,4,2.95,11.8
562650,2711,2,40.0,80.0
562652,2439,8,4.95,39.6
562652,2542,12,1.25,15.0
562652,746,3,4.95,14.850000000000001
562652,100,24,0.55,13.200000000000001
562652,3717,2,6.35,12.7
562652,3868,12,1.25,15.0
562652,491,12,1.25,15.0
562652,2778,2,8.25,16.5
562652,134,4,3.75,15.0
562652,1741,12,2.1,25.200000000000003
562652,2716,12,2.08,24.96
562652,3851,6,2.95,17.700000000000003
562652,846,4,3.25,13.0
562652,1828,200,1.79,358.0
562652,3369,16,0.42,6.72
562652,194,12,2.1,25.200000000000003
562652,553,4,4.95,19.8
562652,2777,2,8.25,16.5
562652,3718,2,8.5,17.0
562652,1229,6,2.1,12.600000000000001
562652,1816,10,2.08,20.8
562670,265,3,4.95,14.850000000000001
562670,2921,3,4.95,14.850000000000001
562670,1701,4,3.75,15.0
562670,3761,4,3.75,15.0
562670,316,4,3.75,15.0
562670,3061,6,3.25,19.5
562670,2970,6,2.95,17.700000000000003
562670,2401,12,1.45,17.4
562670,3133,4,4.95,19.8
562670,833,12,1.65,19.799999999999997
562670,1765,2,8.5,17.0
562670,2142,2,8.5,17.0
562670,104,24,0.55,13.200000000000001
562670,1795,6,4.25,25.5
562670,2344,12,0.85,10.2
562670,3063,12,0.85,10.2
562670,3226,12,0.85,10.2
562670,388,3,5.95,17.85
562670,2854,3,5.95,17.85
562670,2876,1,12.75,12.75
562670,1373,48,0.29,13.919999999999998
562670,1564,24,1.25,30.0
562670,950,24,0.79,18.96
562670,2987,10,0.19,1.9
562670,203,24,0.42,10.08
562670,1374,48,0.29,13.919999999999998
562670,2035,12,0.75,9.0
562670,1430,1,12.5,12.5
562670,3540,12,1.25,15.0
562670,2941,12,0.65,7.800000000000001
562670,1307,12,0.85,10.2
562670,1361,6,2.1,12.600000000000001
562670,3901,2,7.95,15.9
562670,3462,3,4.25,12.75
562670,2282,2,4.95,9.9
562670,138,4,3.75,15.0
562670,139,4,3.75,15.0
562670,2328,24,0.29,6.959999999999999
562670,2332,24,0.29,6.959999999999999
562670,266,3,4.95,14.850000000000001
562670,97,24,0.55,13.200000000000001
562670,2359,24,0.55,13.200000000000001
562670,2363,24,0.55,13.200000000000001
562670,137,4,3.75,15.0
562670,2796,2,8.5,17.0
562670,413,3,4.95,14.850000000000001
562670,2499,4,6.75,27.0
562670,2488,2,9.95,19.9
562670,1051,2,7.95,15.9
562670,1445,12,0.85,10.2
562670,627,12,0.42,5.04
562670,2477,12,0.42,5.04
562670,624,12,0.42,5.04
562670,3368,2,8.25,16.5
562670,1870,12,1.65,19.799999999999997
562670,179,6,2.49,14.940000000000001
562670,3254,6,2.95,17.700000000000003
562670,947,6,2.1,12.600000000000001
562680,2797,1,7.95,7.95
562680,420,1,7.95,7.95
562680,3403,3,1.25,3.75
562680,3397,5,1.25,6.25
562680,2025,2,1.65,3.3
562680,2012,2,1.65,3.3
562680,2015,1,1.65,1.65
562680,2018,3,1.65,4.949999999999999
562680,2010,3,1.65,4.949999999999999
562680,2026,2,1.65,3.3
562680,2011,1,1.65,1.65
562680,2023,2,1.65,3.3
562680,2013,2,1.65,3.3
562680,2021,2,1.65,3.3
562680,2027,1,1.65,1.65
562680,2023,1,1.65,1.65
562680,2015,1,1.65,1.65
562680,2027,1,1.65,1.65
562680,2017,2,1.65,3.3
562680,689,2,0.85,1.7
562680,690,3,0.85,2.55
562680,3495,2,0.85,1.7
562680,1819,2,2.08,4.16
562680,1828,4,2.08,8.32
562680,1836,2,2.08,4.16
562680,1820,1,2.08,2.08
562680,1823,2,2.08,4.16
562680,1839,2,2.08,4.16
562680,1841,3,2.08,6.24
562680,1831,2,2.08,4.16
562680,1822,1,2.08,2.08
562680,1825,2,2.08,4.16
562680,1840,2,2.08,4.16
562680,3344,2,1.65,3.3
562680,2845,2,1.25,2.5
562680,3501,2,1.25,2.5
562680,2921,2,4.95,9.9
562680,2334,12,0.29,3.4799999999999995
562680,2802,1,3.75,3.75
562680,1235,1,3.75,3.75
562680,266,1,4.95,4.95
562680,727,1,9.95,9.95
562680,3446,1,1.95,1.95
562680,1029,1,1.95,1.95
562680,800,1,1.95,1.95
562680,2028,1,1.95,1.95
562680,2347,3,0.85,2.55
562680,328,12,0.42,5.04
562680,624,12,0.42,5.04
562680,3441,12,0.42,5.04
562680,12,1,0.85,0.85
562680,2671,1,1.65,1.65
562680,2667,1,1.65,1.65
562680,2669,1,1.65,1.65
562680,2668,1,1.65,1.65
562680,107,3,0.42,1.26
562680,105,3,0.42,1.26
562680,2361,1,0.55,0.55
562680,1769,2,0.55,1.1
562680,3207,2,0.55,1.1
562680,3206,2,0.55,1.1
562680,3208,2,0.55,1.1
562680,2364,3,0.55,1.6500000000000001
562680,104,2,0.55,1.1
562680,2362,3,0.55,1.6500000000000001
562680,2359,2,0.55,1.1
562680,100,2,0.55,1.1
562680,918,5,1.95,9.75
562680,3623,1,1.65,1.65
562680,56,1,1.25,1.25
562680,55,1,1.25,1.25
562680,13,1,0.85,0.85
562680,1737,1,1.25,1.25
562680,3440,1,1.25,1.25
562680,1025,1,1.25,1.25
562680,2989,1,2.95,2.95
562680,2988,1,2.95,2.95
562680,2990,1,2.95,2.95
562688,889,4,3.95,15.8
562688,1909,2,8.25,16.5
562688,420,1,7.95,7.95
562688,2797,1,7.95,7.95
562688,894,2,12.75,25.5
562688,278,1,5.95,5.95
562688,3821,2,9.95,19.9
562688,1998,2,5.95,11.9
562688,2471,12,1.65,19.799999999999997
562688,3335,12,0.95,11.399999999999999
562688,4026,12,0.95,11.399999999999999
562688,36,2,8.5,17.0
562688,3633,2,9.95,19.9
562688,1068,2,7.95,15.9
562688,1063,2,7.95,15.9
562688,1206,2,8.5,17.0
562688,1061,2,7.95,15.9
562688,1058,1,7.95,7.95
562688,1070,1,7.95,7.95
562688,3985,25,0.42,10.5
562688,2622,25,0.42,10.5
562688,3971,25,0.42,10.5
562688,476,25,0.42,10.5
562688,1160,25,0.42,10.5
562688,3975,25,0.42,10.5
562688,3038,12,0.38,4.5600000000000005
562688,455,2,2.55,5.1
562688,209,16,1.69,27.04
562688,2377,8,1.69,13.52
562688,2283,24,0.29,6.959999999999999
562688,186,6,1.25,7.5
562688,3318,6,2.95,17.700000000000003
562688,3524,1,9.95,9.95
562688,1081,6,1.45,8.7
562688,1085,6,1.65,9.899999999999999
562688,1082,6,1.45,8.7
562688,1084,6,1.65,9.899999999999999
562688,1083,6,1.65,9.899999999999999
562688,4025,2,3.75,7.5
562688,1089,6,2.08,12.48
562688,2860,6,1.25,7.5
562688,488,6,1.25,7.5
562688,2798,4,1.25,5.0
562688,1533,5,1.25,6.25
562688,421,4,1.25,5.0
562688,2739,4,1.25,5.0
562688,628,5,2.89,14.450000000000001
562688,3379,2,5.75,11.5
562688,3377,6,0.85,5.1
562688,3681,8,1.69,13.52
562688,1421,4,4.25,17.0
562688,596,6,1.69,10.14
562688,3336,12,1.45,17.4
562688,2489,4,2.95,11.8
562688,1422,4,4.25,17.0
562688,33,4,4.25,17.0
562688,310,1,1.69,1.69
562688,2644,3,2.1,6.300000000000001
562688,2643,3,1.25,3.75
562688,1385,12,0.85,10.2
562688,2991,6,1.95,11.7
562688,3159,6,4.15,24.900000000000002
562688,3430,12,1.25,15.0
562688,840,6,2.55,15.299999999999999
562688,841,6,2.55,15.299999999999999
562688,790,4,1.65,6.6
562688,456,3,1.65,4.949999999999999
562688,2359,6,0.55,3.3000000000000003
562688,1666,5,1.65,8.25
562688,1811,10,2.08,20.8
562688,3127,12,1.25,15.0
562688,842,6,2.55,15.299999999999999
562688,838,6,2.55,15.299999999999999
562688,3207,6,0.55,3.3000000000000003
562688,3208,6,0.55,3.3000000000000003
562688,555,2,1.65,3.3
562688,46,3,2.1,6.300000000000001
562688,593,6,2.95,17.700000000000003
562688,2912,7,1.25,8.75
562688,1419,2,1.65,3.3
562688,1420,2,1.65,3.3
562688,1870,2,1.65,3.3
562688,2056,6,2.95,17.700000000000003
562688,2057,6,2.95,17.700000000000003
562688,2672,4,1.65,6.6
562688,2671,4,1.65,6.6
562688,2670,4,1.65,6.6
562688,2669,4,1.65,6.6
562688,689,4,0.85,3.4
562688,2023,4,1.65,6.6
562688,3924,3,5.95,17.85
562688,2011,4,1.65,6.6
562688,1651,4,1.25,5.0
562688,3730,4,1.25,5.0
562688,3911,4,1.25,5.0
562688,2703,3,2.1,6.300000000000001
562688,2704,3,2.1,6.300000000000001
562688,2702,3,2.1,6.300000000000001
562688,3170,4,1.25,5.0
562688,2013,4,1.65,6.6
562688,2026,4,1.65,6.6
562688,3122,1,4.95,4.95
562688,1173,2,4.25,8.5
562688,212,3,7.95,23.85
562688,2835,1,7.95,7.95
562688,748,3,2.1,6.300000000000001
562688,1038,3,1.45,4.35
562688,7,4,1.65,6.6
562688,3057,8,0.42,3.36
562688,268,3,1.95,5.85
562688,2,10,0.65,6.5
562688,3214,10,1.25,12.5
562688,634,12,0.42,5.04
562688,2021,4,1.65,6.6
562688,1487,1,4.95,4.95
562688,2945,12,0.42,5.04
562688,3518,12,0.42,5.04
562688,625,12,0.42,5.04
562688,620,12,0.42,5.04
562688,3059,4,0.42,1.68
562688,1185,2,0.42,0.84
562688,1201,1,0.42,0.42
562688,218,24,0.42,10.08
562688,846,2,3.25,6.5
562688,1623,6,1.25,7.5
562688,3461,4,4.95,19.8
562688,1242,4,0.85,3.4
562688,1245,4,0.85,3.4
562688,42,4,1.95,7.8
562688,1231,4,1.45,5.8
562688,1691,12,0.65,7.800000000000001
562688,1690,12,0.65,7.800000000000001
562688,1692,12,0.65,7.800000000000001
562688,1694,12,0.65,7.800000000000001
562688,1693,12,0.65,7.800000000000001
562688,1695,12,0.65,7.800000000000001
562688,3814,2,1.45,2.9
562688,1931,2,1.45,2.9
562688,1246,1,3.75,3.75
562688,1487,1,4.95,4.95
562688,2807,4,2.95,11.8
562688,1247,2,3.75,7.5
562688,1246,2,3.75,7.5
562688,1239,1,2.95,2.95
562688,2038,4,0.42,1.68
562688,2045,4,0.42,1.68
562688,2044,5,0.42,2.1
562688,2040,4,0.42,1.68
562688,1201,3,0.42,1.26
562688,1185,3,0.42,1.26
562688,2960,4,1.25,5.0
562688,141,4,1.25,5.0
562688,3905,2,0.83,1.66
562688,3903,4,0.83,3.32
562688,3851,9,2.95,26.55
562688,332,2,6.75,13.5
562688,334,2,6.75,13.5
562688,2983,1,7.95,7.95
562688,3489,4,2.89,11.56
562688,3109,2,2.95,5.9
562688,3112,2,4.95,9.9
562688,3113,2,4.25,8.5
562688,3082,3,3.75,11.25
562688,971,10,1.65,16.5
562688,972,10,1.25,12.5
562688,1851,7,0.65,4.55
562688,1413,5,0.65,3.25
562688,1851,7,0.65,4.55
562701,1122,18,5.95,107.10000000000001
562701,3372,48,1.85,88.80000000000001
562701,1070,4,7.95,31.8
562701,3610,24,0.42,10.08
562701,3622,24,0.42,10.08
562701,3612,36,0.42,15.12
562701,137,8,3.75,30.0
562701,135,8,3.75,30.0
562701,2876,6,12.75,76.5
562701,209,48,1.69,81.12
562708,1715,3,2.95,8.850000000000001
562708,3493,4,1.25,5.0
562708,3751,1,1.25,1.25
562708,2282,1,4.95,4.95
562708,2094,3,2.1,6.300000000000001
562708,2095,3,2.95,8.850000000000001
562708,2716,3,2.08,6.24
562708,2242,3,0.39,1.17
562708,310,3,1.69,5.07
562708,748,3,2.1,6.300000000000001
562708,1741,3,2.1,6.300000000000001
562708,1439,3,2.55,7.6499999999999995
562708,194,3,2.1,6.300000000000001
562708,133,3,2.1,6.300000000000001
562708,2365,1,2.89,2.89
562708,553,3,4.95,14.850000000000001
562708,1781,6,1.65,9.899999999999999
562708,971,6,1.65,9.899999999999999
562708,283,2,3.75,7.5
562708,2796,1,8.5,8.5
562708,1665,4,2.95,11.8
562708,3407,4,1.65,6.6
562708,1924,4,2.95,11.8
562708,1666,4,1.65,6.6
562708,3881,4,2.1,8.4
562708,600,3,2.95,8.850000000000001
562708,2807,4,2.95,11.8
562708,3851,4,2.95,11.8
562708,284,2,3.75,7.5
562708,282,2,3.75,7.5
562708,3677,6,0.38,2.2800000000000002
